"","grid_id","fortify_id","fdisp_orig","fdisp_HL","fdisp_WT","fdisp_HL_WT","fdisp_HL_null","fdisp_WT_null","fdisp_HL_WT_null","z_HL","z_WT","z_HL_WT","sr_orig","sr_HL","sr_WT","sr_HL_WT"
"1651",1651,"380",0.68080996412086,0.68080996412086,0.68080996412086,0.68080996412086,0.68080996412086,0.68080996412086,0.68080996412086,NA,NA,NA,5,5,5,5
"1652",1652,"381",0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,NA,NA,NA,2,2,2,2
"1653",1653,"382",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1654",1654,"383",0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,NA,NA,NA,2,2,2,2
"1656",1656,"384",0.952242935472059,0.952242935472059,0.952242935472059,0.952242935472059,0.952242935472059,0.952242935472059,0.952242935472059,NA,NA,NA,6,6,6,6
"1657",1657,"385",2.29487336984243,1.32400226501303,1.32400226501303,1.32400226501303,2.2977015341632,2.2998681840939,2.28291432151325,-3.96321671759225,-3.97259851730299,-3.47384514994198,16,15,15,15
"1658",1658,"386",1.62554870751712,1.21021864987936,1.67939873677133,1.21021864987936,1.6248609744084,1.6219481883045,1.63480285029326,-2.20412739814972,0.445937168278527,-2.37128074511505,16,14,15,14
"1659",1659,"387",1.69795528551531,1.39811189579039,1.73489777008842,1.39811189579039,1.69614753071346,1.69269880188352,1.70638325546922,-1.76992570801461,0.413266534159282,-1.87140944809296,23,20,22,20
"1660",1660,"388",1.6221727725812,1.36075284115896,1.66807989861056,1.36075284115896,1.61862902178166,1.62193670558928,1.62880260024743,-1.52694505776458,0.417737091892284,-1.66128699342113,26,22,24,22
"1661",1661,"389",2.04605128831739,1.0549844667926,1.05619249505148,1.05619249505148,2.03302156392209,2.04667047424527,2.04401944310368,-4.02698452319941,-3.84201351586283,-3.76616464403566,40,34,33,33
"1662",1662,"390",1.93743142267046,1.03849055364388,1.03849055364388,1.03849055364388,1.94180948882702,1.95109953662485,1.9384122610287,-4.30191118920998,-4.64123950678593,-4.43570047548453,44,38,38,38
"1663",1663,"391",1.90838195882979,1.03427074526978,1.03427074526978,1.03427074526978,1.91828228660987,1.90275664482276,1.89081987989219,-5.14545897104501,-4.89788283620581,-4.66273094772952,45,40,40,40
"1664",1664,"392",1.5908175791706,1.0257880361356,1.0257880361356,1.0257880361356,1.58504552907366,1.5970103847803,1.59052585713259,-3.64427717669755,-4.20964391477285,-3.87929867355186,37,34,34,34
"1665",1665,"393",0.878247498682019,0.878247498682019,0.878247498682019,0.878247498682019,0.878247498682019,0.878247498682019,0.878247498682019,NA,NA,NA,18,18,18,18
"1666",1666,"394",0.793534535749157,0.793534535749157,0.793534535749157,0.793534535749157,0.793534535749157,0.793534535749157,0.793534535749157,NA,NA,NA,10,10,10,10
"1667",1667,"395",0.940269014491609,0.961890390885768,0.961890390885768,0.961890390885768,0.932903861094792,0.934631081446798,0.933859845058302,0.613364125176416,0.605549333037839,0.619970216585026,13,12,12,12
"1668",1668,"396",0.729026243345247,0.729026243345247,0.729026243345247,0.729026243345247,0.729026243345247,0.729026243345247,0.729026243345247,NA,NA,NA,3,3,3,3
"1671",1671,"397",0.427056492220218,0.427056492220218,0,0,0.427056492220218,0,0,NA,NA,NA,2,2,1,1
"1672",1672,"398",0,0,NA,NA,0,NA,NA,NA,NA,NA,1,1,0,0
"1692",1692,"399",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1693",1693,"400",1.5835126095325,0.88659429741906,0.88659429741906,0.88659429741906,1.53682078905485,1.51999590547515,1.50699377659527,-1.68181319707452,-1.59536700185089,-1.55962830475815,4,3,3,3
"1694",1694,"401",1.24860445173936,1.04165097426997,0.863397238475207,0.863397238475207,1.24548343603432,1.2341607846935,1.23384537871507,-3.09605988383331,-2.85218068275931,-2.92469186050619,13,12,10,10
"1695",1695,"402",0.908140133074354,0.908140133074354,0.908140133074354,0.908140133074354,0.908140133074354,0.908140133074354,0.908140133074354,NA,NA,NA,5,5,5,5
"1696",1696,"403",1.20313736025014,1.20313736025014,1.20313736025014,1.20313736025014,1.20313736025014,1.20313736025014,1.20313736025014,NA,NA,NA,5,5,5,5
"1697",1697,"404",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1698",1698,"405",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1699",1699,"406",0.67246638408356,0.67246638408356,0.67246638408356,0.67246638408356,0.67246638408356,0.67246638408356,0.67246638408356,NA,NA,NA,3,3,3,3
"1700",1700,"407",0.67246638408356,0.67246638408356,0.67246638408356,0.67246638408356,0.67246638408356,0.67246638408356,0.67246638408356,NA,NA,NA,3,3,3,3
"1712",1712,"408",0.321563093455935,0,0,0,0,0,0,NA,NA,NA,2,1,1,1
"1713",1713,"409",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1714",1714,"410",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1715",1715,"411",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1721",1721,"412",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1722",1722,"413",0.750670036954827,0.750670036954827,0.750670036954827,0.750670036954827,0.750670036954827,0.750670036954827,0.750670036954827,NA,NA,NA,3,3,3,3
"1723",1723,"414",0.839291271692099,0.839291271692099,0.839291271692099,0.839291271692099,0.839291271692099,0.839291271692099,0.839291271692099,NA,NA,NA,2,2,2,2
"1724",1724,"415",0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,NA,NA,NA,2,2,2,2
"1725",1725,"416",0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,NA,NA,NA,2,2,2,2
"1726",1726,"417",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1727",1727,"418",0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,NA,NA,NA,2,2,2,2
"1728",1728,"419",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1729",1729,"420",0.700312573618531,0.700312573618531,0.700312573618531,0.700312573618531,0.700312573618531,0.700312573618531,0.700312573618531,NA,NA,NA,4,4,4,4
"1730",1730,"421",1.34227938340432,1.34227938340432,1.34227938340432,1.34227938340432,1.34227938340432,1.34227938340432,1.34227938340432,NA,NA,NA,7,7,7,7
"1731",1731,"422",2.09400047308328,1.38798560986548,1.38798560986548,1.38798560986548,2.0966463875888,2.08668577510479,2.07875231900259,-4.33023783619031,-3.75964204321526,-3.58198331072227,22,21,21,21
"1732",1732,"423",1.77121828971672,1.27203711521722,1.27203711521722,1.27203711521722,1.76209855657995,1.76835761794214,1.78319288845123,-3.1004583675452,-3.21037125140704,-3.84303936400622,31,29,29,29
"1733",1733,"424",2.10020009266824,1.18035543776121,1.18035543776121,1.18035543776121,2.09858246050877,2.09677224604059,2.09870857475929,-4.44550224513491,-4.48213594764151,-4.3927843880928,37,33,33,33
"1734",1734,"425",2.06798104731503,1.0380244531848,1.0380244531848,1.0380244531848,2.0599413180919,2.05890840240124,2.07408949863165,-4.05397248463222,-4.04806816467033,-4.20918635206856,39,33,33,33
"1735",1735,"426",2.09925707954241,1.07647609716109,1.07647609716109,1.07647609716109,2.10138988164818,2.09616467042668,2.08942014632765,-4.11478520940196,-4.14236087529562,-4.03732185963303,39,33,33,33
"1736",1736,"427",0.994261660990994,0.994261660990994,0.994261660990994,0.994261660990994,0.994261660990994,0.994261660990994,0.994261660990994,NA,NA,NA,16,16,16,16
"1737",1737,"428",0.998937382679859,0.998937382679859,0.998937382679859,0.998937382679859,0.998937382679859,0.998937382679859,0.998937382679859,NA,NA,NA,14,14,14,14
"1738",1738,"429",0.840328502706692,0.840328502706692,0.840328502706692,0.840328502706692,0.840328502706692,0.840328502706692,0.840328502706692,NA,NA,NA,9,9,9,9
"1739",1739,"430",0.894681156218776,0.894681156218776,0.894681156218776,0.894681156218776,0.894681156218776,0.894681156218776,0.894681156218776,NA,NA,NA,10,10,10,10
"1740",1740,"431",0.990165353832377,0.975177957793938,0.975177957793938,0.975177957793938,0.984257650378033,0.981814458596087,0.984937547077645,-0.249911156181329,-0.179499467171795,-0.261329683273639,11,10,10,10
"1741",1741,"432",0.867165001253888,0.867165001253888,0.867165001253888,0.867165001253888,0.867165001253888,0.867165001253888,0.867165001253888,NA,NA,NA,4,4,4,4
"1742",1742,"433",0.779191711272695,0.779191711272695,0.779191711272695,0.779191711272695,0.779191711272695,0.779191711272695,0.779191711272695,NA,NA,NA,2,2,2,2
"1744",1744,"434",0.956185465548708,0.956185465548708,0.956185465548708,0.956185465548708,0.956185465548708,0.956185465548708,0.956185465548708,NA,NA,NA,3,3,3,3
"1764",1764,"435",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1765",1765,"436",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1766",1766,"437",0.985666527472394,0.985666527472394,0.88659429741906,0.88659429741906,0.985666527472394,0.983720663831814,0.987706200924266,NA,-0.415971555628849,-0.421929340176758,4,4,3,3
"1767",1767,"438",1.8385179708064,0.938392427556211,0.938392427556211,0.938392427556211,1.57269163487634,1.58781414910366,1.59142035197712,-1.29586999938057,-1.34218115590699,-1.36945042629043,3,2,2,2
"1768",1768,"439",0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,NA,NA,NA,2,2,2,2
"1769",1769,"440",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1770",1770,"441",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1771",1771,"442",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1772",1772,"443",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1773",1773,"444",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1785",1785,"445",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1787",1787,"446",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1788",1788,"447",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1789",1789,"448",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1794",1794,"449",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1795",1795,"450",0.750670036954827,0.750670036954827,0.750670036954827,0.750670036954827,0.750670036954827,0.750670036954827,0.750670036954827,NA,NA,NA,3,3,3,3
"1796",1796,"451",0.839291271692099,0.839291271692099,0.839291271692099,0.839291271692099,0.839291271692099,0.839291271692099,0.839291271692099,NA,NA,NA,2,2,2,2
"1797",1797,"452",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1798",1798,"453",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1799",1799,"454",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1800",1800,"455",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1801",1801,"456",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1802",1802,"457",0.706200900009101,0.706200900009101,0.706200900009101,0.706200900009101,0.706200900009101,0.706200900009101,0.706200900009101,NA,NA,NA,4,4,4,4
"1803",1803,"458",1.30914794834346,1.30914794834346,1.30914794834346,1.30914794834346,1.30914794834346,1.30914794834346,1.30914794834346,NA,NA,NA,12,12,12,12
"1804",1804,"459",2.22364245615858,1.45891239019274,1.45891239019274,1.45891239019274,2.21920876443361,2.22820298626428,2.22471814273806,-3.87024928929794,-4.1108782697824,-4.14399475382472,20,19,19,19
"1805",1805,"460",0.950061137347624,0.950061137347624,0.950061137347624,0.950061137347624,0.950061137347624,0.950061137347624,0.950061137347624,NA,NA,NA,10,10,10,10
"1807",1807,"461",0.729947520162969,0.729947520162969,0.729947520162969,0.729947520162969,0.729947520162969,0.729947520162969,0.729947520162969,NA,NA,NA,3,3,3,3
"1808",1808,"462",0.729947520162969,0.729947520162969,0.729947520162969,0.729947520162969,0.729947520162969,0.729947520162969,0.729947520162969,NA,NA,NA,3,3,3,3
"1809",1809,"463",0.939836016310588,0.939836016310588,0.939836016310588,0.939836016310588,0.939836016310588,0.939836016310588,0.939836016310588,NA,NA,NA,7,7,7,7
"1810",1810,"464",0.949575156663783,0.949575156663783,0.949575156663783,0.949575156663783,0.949575156663783,0.949575156663783,0.949575156663783,NA,NA,NA,7,7,7,7
"1811",1811,"465",0.949575156663783,0.949575156663783,0.949575156663783,0.949575156663783,0.949575156663783,0.949575156663783,0.949575156663783,NA,NA,NA,7,7,7,7
"1812",1812,"466",0.995151114541455,0.995151114541455,0.995151114541455,0.995151114541455,0.995151114541455,0.995151114541455,0.995151114541455,NA,NA,NA,8,8,8,8
"1813",1813,"467",0.914689737361461,0.914689737361461,0.914689737361461,0.914689737361461,0.914689737361461,0.914689737361461,0.914689737361461,NA,NA,NA,7,7,7,7
"1814",1814,"468",0.781993063439691,0.781993063439691,0.781993063439691,0.781993063439691,0.781993063439691,0.781993063439691,0.781993063439691,NA,NA,NA,5,5,5,5
"1815",1815,"469",0.716185979616269,0.716185979616269,0.716185979616269,0.716185979616269,0.716185979616269,0.716185979616269,0.716185979616269,NA,NA,NA,4,4,4,4
"1816",1816,"470",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"1837",1837,"471",0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,NA,NA,NA,2,2,2,2
"1838",1838,"472",0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,NA,NA,NA,2,2,2,2
"1839",1839,"473",0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,NA,NA,NA,2,2,2,2
"1840",1840,"474",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1841",1841,"475",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1842",1842,"476",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1843",1843,"477",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1844",1844,"478",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1845",1845,"479",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1846",1846,"480",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1847",1847,"481",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1860",1860,"482",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1861",1861,"483",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1862",1862,"484",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1863",1863,"485",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1864",1864,"486",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1867",1867,"487",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1868",1868,"488",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1869",1869,"489",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1870",1870,"490",0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,0.561000109467188,NA,NA,NA,2,2,2,2
"1874",1874,"491",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1875",1875,"492",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1876",1876,"493",0.988746948722529,0.988746948722529,0.988746948722529,0.988746948722529,0.988746948722529,0.988746948722529,0.988746948722529,NA,NA,NA,5,5,5,5
"1877",1877,"494",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1881",1881,"495",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1882",1882,"496",0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,0.815550188033132,NA,NA,NA,2,2,2,2
"1883",1883,"497",1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,1.0083923248129,NA,NA,NA,3,3,3,3
"1884",1884,"498",0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,0.695931220023425,NA,NA,NA,2,2,2,2
"1885",1885,"499",0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,NA,NA,NA,4,4,4,4
"1886",1886,"500",0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,NA,NA,NA,4,4,4,4
"1887",1887,"501",0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,NA,NA,NA,4,4,4,4
"1888",1888,"502",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"1889",1889,"503",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"1890",1890,"504",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"1910",1910,"505",0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,0.938392427556211,NA,NA,NA,2,2,2,2
"1911",1911,"506",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1912",1912,"507",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1913",1913,"508",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1914",1914,"509",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1915",1915,"510",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1916",1916,"511",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1917",1917,"512",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1918",1918,"513",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1919",1919,"514",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1920",1920,"515",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1921",1921,"516",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1922",1922,"517",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1957",1957,"518",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1958",1958,"519",0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,0.961459856506074,NA,NA,NA,4,4,4,4
"1959",1959,"520",0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,0.584564836186713,NA,NA,NA,3,3,3,3
"1960",1960,"521",0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,0.971883920699083,NA,NA,NA,3,3,3,3
"1961",1961,"522",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1962",1962,"523",0.915133093464806,0.915133093464806,0.915133093464806,0.915133093464806,0.915133093464806,0.915133093464806,0.915133093464806,NA,NA,NA,4,4,4,4
"1963",1963,"524",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"1964",1964,"525",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"1982",1982,"526",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1983",1983,"527",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1984",1984,"528",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1985",1985,"529",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1986",1986,"530",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1987",1987,"531",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1988",1988,"532",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1989",1989,"533",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1990",1990,"534",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1991",1991,"535",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1992",1992,"536",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1993",1993,"537",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1994",1994,"538",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1995",1995,"539",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1996",1996,"540",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"1997",1997,"541",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2032",2032,"542",0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,NA,NA,NA,2,2,2,2
"2033",2033,"543",0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,NA,NA,NA,2,2,2,2
"2034",2034,"544",0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,NA,NA,NA,2,2,2,2
"2035",2035,"545",0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,NA,NA,NA,2,2,2,2
"2036",2036,"546",0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,0.904366211477093,NA,NA,NA,3,3,3,3
"2054",2054,"547",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2055",2055,"548",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2056",2056,"549",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2057",2057,"550",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2058",2058,"551",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2059",2059,"552",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2060",2060,"553",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2061",2061,"554",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2062",2062,"555",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2063",2063,"556",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2064",2064,"557",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2065",2065,"558",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2066",2066,"559",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2067",2067,"560",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2068",2068,"561",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2105",2105,"562",0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,NA,NA,NA,2,2,2,2
"2106",2106,"563",0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,NA,NA,NA,2,2,2,2
"2107",2107,"564",0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,0.842376009581781,NA,NA,NA,2,2,2,2
"2108",2108,"565",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2109",2109,"566",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2127",2127,"567",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2128",2128,"568",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2129",2129,"569",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2130",2130,"570",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2131",2131,"571",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2132",2132,"572",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2133",2133,"573",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2134",2134,"574",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2135",2135,"575",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2178",2178,"576",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2179",2179,"577",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2180",2180,"578",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2181",2181,"579",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2204",2204,"580",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2205",2205,"581",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"2206",2206,"582",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
